Late_Delivery_Risk,Sales,Order_Item_Quantity,Order_Profit_Per_Order,Days_Scheduled,Category_Name,Customer_Segment,Shipping_Type,Customer_Country,Order_Country,Month_Name,Day_of_Week
0,299.97,3,26.10,4,Cardio Equipment,Corporate,TRANSFER,EE. UU.,Pakistßn,December,Sunday
1,399.96,4,110.16,4,Cardio Equipment,Consumer,PAYMENT,Puerto Rico,Pakistßn,December,Sunday
1,179.97,3,50.68,4,Cleats,Home Office,DEBIT,EE. UU.,India,December,Sunday
1,129.99,1,31.52,4,Men's Footwear,Home Office,DEBIT,EE. UU.,India,December,Sunday
0,59.97,3,18.13,4,Golf Apparel,Home Office,DEBIT,EE. UU.,Australia,December,Sunday
0,100.00,2,7.92,4,Women's Apparel,Corporate,PAYMENT,EE. UU.,Singapur,December,Monday
0,299.98,1,78.87,4,Camping & Hiking,Corporate,PAYMENT,EE. UU.,Singapur,December,Monday
0,399.98,1,39.60,4,Fishing,Corporate,PAYMENT,EE. UU.,Singapur,December,Monday
0,299.98,1,-69.10,4,Camping & Hiking,Corporate,PAYMENT,EE. UU.,Singapur,December,Monday
1,25.00,1,2.32,4,Girls' Apparel,Consumer,DEBIT,EE. UU.,Singapur,December,Monday
0,399.98,1,10.00,0,Fishing,Corporate,PAYMENT,Puerto Rico,Singapur,December,Monday
0,399.96,4,-287.97,0,Cardio Equipment,Corporate,PAYMENT,Puerto Rico,Singapur,December,Monday
0,179.97,3,77.75,4,Cleats,Consumer,PAYMENT,EE. UU.,Australia,December,Monday
0,299.97,3,73.91,4,Cardio Equipment,Consumer,PAYMENT,EE. UU.,Australia,December,Monday
0,199.98,2,-11.64,4,Cardio Equipment,Consumer,PAYMENT,EE. UU.,Australia,December,Monday
0,199.99,1,67.86,4,Water Sports,Corporate,TRANSFER,EE. UU.,Australia,December,Monday
1,179.97,3,12.28,4,Cleats,Consumer,CASH,Puerto Rico,Australia,December,Monday
1,199.92,4,-5.74,4,Indoor/Outdoor Games,Consumer,CASH,Puerto Rico,Australia,December,Monday
1,129.99,1,33.12,4,Men's Footwear,Consumer,CASH,Puerto Rico,Australia,December,Monday
1,59.96,4,22.13,4,Golf Balls,Consumer,CASH,Puerto Rico,Australia,December,Monday
1,299.97,3,-64.25,4,Cardio Equipment,Consumer,CASH,Puerto Rico,Australia,December,Monday
1,119.97,3,24.69,4,Shop By Sport,Corporate,PAYMENT,EE. UU.,India,December,Monday
1,99.96,2,-63.97,4,Indoor/Outdoor Games,Corporate,PAYMENT,EE. UU.,India,December,Monday
1,79.98,2,24.63,4,Shop By Sport,Corporate,PAYMENT,EE. UU.,India,December,Monday
1,260.00,4,77.31,4,Golf Shoes,Corporate,PAYMENT,EE. UU.,India,December,Monday
1,59.99,1,15.13,4,Cleats,Corporate,PAYMENT,EE. UU.,India,December,Monday
0,199.92,4,85.97,4,Indoor/Outdoor Games,Consumer,TRANSFER,Puerto Rico,Indonesia,December,Monday
0,250.00,5,-372.00,4,Women's Apparel,Consumer,TRANSFER,Puerto Rico,Indonesia,December,Monday
0,399.98,1,33.30,4,Fishing,Consumer,TRANSFER,Puerto Rico,Indonesia,December,Monday
0,299.98,1,-191.30,4,Camping & Hiking,Consumer,TRANSFER,Puerto Rico,Indonesia,December,Monday
0,299.98,1,29.83,4,Camping & Hiking,Consumer,TRANSFER,Puerto Rico,Indonesia,December,Monday
0,200.00,4,22.37,4,Women's Apparel,Consumer,TRANSFER,EE. UU.,Indonesia,December,Monday
0,149.94,3,45.05,4,Indoor/Outdoor Games,Consumer,TRANSFER,EE. UU.,Indonesia,December,Monday
0,399.96,4,113.92,4,Cardio Equipment,Consumer,TRANSFER,EE. UU.,Indonesia,December,Monday
1,399.98,1,-234.55,4,Fishing,Consumer,TRANSFER,EE. UU.,Myanmar (Birmania),December,Monday
0,49.98,1,10.40,4,Indoor/Outdoor Games,Consumer,CASH,Puerto Rico,Australia,December,Monday
0,59.99,1,1.18,4,Cleats,Consumer,CASH,Puerto Rico,Australia,December,Monday
0,100.00,2,43.68,4,Women's Apparel,Consumer,CASH,EE. UU.,Tailandia,December,Monday
1,119.98,2,-26.40,2,Cleats,Corporate,PAYMENT,EE. UU.,Tailandia,December,Monday
1,89.97,3,8.73,4,Hunting & Shooting,Corporate,PAYMENT,EE. UU.,Tailandia,December,Monday
1,200.00,4,50.00,4,Women's Apparel,Corporate,PAYMENT,EE. UU.,Tailandia,December,Monday
0,199.99,1,-272.79,4,Water Sports,Consumer,TRANSFER,EE. UU.,Indonesia,December,Monday
0,199.99,1,86.40,4,Water Sports,Consumer,TRANSFER,EE. UU.,Indonesia,December,Monday
0,50.00,1,13.13,4,Women's Apparel,Consumer,TRANSFER,EE. UU.,Indonesia,December,Monday
0,149.94,3,69.81,4,Indoor/Outdoor Games,Consumer,TRANSFER,EE. UU.,Indonesia,December,Monday
1,49.98,1,20.08,1,Indoor/Outdoor Games,Consumer,DEBIT,EE. UU.,Indonesia,December,Monday
1,239.96,4,-181.41,1,Cleats,Consumer,PAYMENT,EE. UU.,Indonesia,December,Monday
1,399.98,1,85.28,1,Fishing,Consumer,PAYMENT,EE. UU.,Indonesia,December,Monday
1,104.97,3,-1.27,1,Baseball & Softball,Consumer,PAYMENT,EE. UU.,Indonesia,December,Monday
1,129.99,1,2.57,1,Men's Footwear,Home Office,PAYMENT,EE. UU.,Indonesia,December,Monday
1,99.96,2,40.16,1,Indoor/Outdoor Games,Home Office,PAYMENT,EE. UU.,Indonesia,December,Monday
1,399.96,4,182.26,1,Cardio Equipment,Home Office,PAYMENT,EE. UU.,Indonesia,December,Monday
1,299.95,5,-93.16,1,Cleats,Consumer,TRANSFER,EE. UU.,Indonesia,December,Monday
1,49.98,1,19.50,1,Indoor/Outdoor Games,Consumer,TRANSFER,EE. UU.,Indonesia,December,Monday
1,199.99,1,87.36,1,Water Sports,Corporate,DEBIT,Puerto Rico,Indonesia,December,Monday
1,134.97,3,6.69,1,Electronics,Corporate,DEBIT,Puerto Rico,Indonesia,December,Monday
1,25.00,1,0.27,1,Hockey,Corporate,DEBIT,Puerto Rico,Indonesia,December,Monday
1,179.97,3,75.32,1,Cleats,Corporate,DEBIT,Puerto Rico,Indonesia,December,Monday
1,100.00,2,23.25,1,Women's Apparel,Corporate,DEBIT,Puerto Rico,Indonesia,December,Monday
1,199.92,4,50.68,1,Indoor/Outdoor Games,Corporate,PAYMENT,EE. UU.,Indonesia,December,Monday
1,499.95,5,145.24,1,Cardio Equipment,Corporate,PAYMENT,EE. UU.,Indonesia,December,Monday
1,59.99,1,24.94,1,Cleats,Corporate,PAYMENT,EE. UU.,Indonesia,December,Monday
1,499.95,5,-24.78,1,Cardio Equipment,Corporate,PAYMENT,EE. UU.,Indonesia,December,Monday
1,50.00,1,20.00,1,Women's Apparel,Corporate,PAYMENT,EE. UU.,Indonesia,December,Monday
1,199.95,5,57.99,1,Shop By Sport,Home Office,DEBIT,Puerto Rico,China,December,Monday
1,49.98,1,4.74,1,Indoor/Outdoor Games,Consumer,PAYMENT,Puerto Rico,China,December,Monday
1,299.98,1,-74.25,1,Camping & Hiking,Consumer,PAYMENT,Puerto Rico,China,December,Monday
1,59.99,1,12.00,1,Cleats,Consumer,PAYMENT,Puerto Rico,China,December,Monday
1,299.98,1,95.54,1,Camping & Hiking,Consumer,PAYMENT,Puerto Rico,China,December,Monday
1,399.96,4,181.42,1,Cardio Equipment,Consumer,PAYMENT,Puerto Rico,China,December,Monday
1,9.99,1,0.70,2,Golf Gloves,Consumer,TRANSFER,Puerto Rico,China,December,Monday
1,179.97,3,74.83,2,Cleats,Consumer,PAYMENT,EE. UU.,Singapur,December,Monday
1,50.00,1,4.10,2,Women's Apparel,Consumer,TRANSFER,EE. UU.,Singapur,December,Monday
1,199.99,1,58.22,2,Water Sports,Consumer,TRANSFER,EE. UU.,Singapur,December,Monday
1,99.96,2,6.22,2,Indoor/Outdoor Games,Consumer,TRANSFER,EE. UU.,Singapur,December,Monday
1,299.97,3,106.46,2,Cardio Equipment,Consumer,PAYMENT,EE. UU.,India,December,Monday
1,59.99,1,20.70,2,Cleats,Consumer,PAYMENT,EE. UU.,India,December,Monday
1,149.94,3,49.96,2,Indoor/Outdoor Games,Consumer,PAYMENT,EE. UU.,India,December,Monday
1,50.00,1,19.92,2,Women's Apparel,Consumer,PAYMENT,EE. UU.,India,December,Monday
1,179.97,3,78.65,2,Cleats,Consumer,PAYMENT,EE. UU.,India,December,Monday
0,199.99,1,63.88,2,Water Sports,Consumer,PAYMENT,EE. UU.,India,December,Monday
0,299.98,1,-213.98,2,Camping & Hiking,Consumer,PAYMENT,EE. UU.,India,December,Monday
0,299.97,3,136.70,2,Cardio Equipment,Consumer,PAYMENT,EE. UU.,India,December,Monday
0,199.99,1,2.28,2,Water Sports,Consumer,PAYMENT,EE. UU.,India,December,Monday
0,199.99,1,92.16,2,Water Sports,Consumer,PAYMENT,EE. UU.,India,December,Monday
1,199.92,4,78.37,2,Indoor/Outdoor Games,Consumer,DEBIT,Puerto Rico,India,December,Monday
1,199.99,1,19.40,2,Water Sports,Consumer,DEBIT,EE. UU.,China,December,Monday
1,199.99,1,14.70,2,Water Sports,Consumer,DEBIT,EE. UU.,China,December,Monday
0,199.99,1,66.92,2,Water Sports,Corporate,CASH,EE. UU.,India,December,Monday
0,21.99,1,5.43,2,Trade-In,Corporate,CASH,EE. UU.,India,December,Monday
1,179.97,3,19.52,2,Cleats,Consumer,PAYMENT,Puerto Rico,Indonesia,December,Monday
1,49.98,1,3.74,2,Indoor/Outdoor Games,Consumer,PAYMENT,Puerto Rico,Indonesia,December,Monday
1,159.95,5,15.00,2,Electronics,Consumer,PAYMENT,Puerto Rico,Indonesia,December,Monday
1,124.95,5,26.24,2,Accessories,Home Office,TRANSFER,EE. UU.,Indonesia,December,Monday
1,299.98,1,95.82,2,Camping & Hiking,Home Office,TRANSFER,EE. UU.,Indonesia,December,Monday
1,39.99,1,6.84,2,Shop By Sport,Corporate,PAYMENT,EE. UU.,Indonesia,December,Monday
1,50.00,1,17.64,2,Women's Apparel,Corporate,PAYMENT,EE. UU.,Indonesia,December,Monday
1,399.98,1,54.11,2,Fishing,Corporate,PAYMENT,EE. UU.,Indonesia,December,Monday
1,79.98,2,-40.31,1,Shop By Sport,Home Office,DEBIT,EE. UU.,Australia,December,Monday
1,239.96,4,61.19,1,Cleats,Home Office,DEBIT,EE. UU.,Australia,December,Monday
1,150.00,3,-5.68,1,Women's Apparel,Home Office,DEBIT,EE. UU.,Australia,December,Monday
1,399.96,4,14.44,2,Cardio Equipment,Corporate,PAYMENT,Puerto Rico,Indonesia,December,Monday
1,119.98,2,-71.33,2,Cleats,Corporate,PAYMENT,Puerto Rico,Indonesia,December,Monday
1,199.99,1,-319.98,2,Water Sports,Corporate,PAYMENT,Puerto Rico,Indonesia,December,Monday
1,99.96,2,-138.54,2,Indoor/Outdoor Games,Corporate,PAYMENT,Puerto Rico,Indonesia,December,Monday
1,249.90,5,82.55,2,Indoor/Outdoor Games,Corporate,PAYMENT,Puerto Rico,Indonesia,December,Monday
0,149.94,3,-393.37,0,Indoor/Outdoor Games,Consumer,TRANSFER,Puerto Rico,Australia,December,Monday
1,399.98,1,80.64,4,Fishing,Consumer,PAYMENT,EE. UU.,Australia,December,Monday
1,104.97,3,45.63,4,Baseball & Softball,Consumer,PAYMENT,EE. UU.,Australia,December,Monday
1,299.98,1,85.49,4,Camping & Hiking,Corporate,PAYMENT,Puerto Rico,Australia,December,Monday
1,399.98,1,10.20,4,Fishing,Corporate,PAYMENT,Puerto Rico,Australia,December,Monday
0,399.98,1,90.48,4,Fishing,Consumer,PAYMENT,Puerto Rico,Australia,December,Monday
0,249.90,5,62.75,4,Indoor/Outdoor Games,Consumer,PAYMENT,Puerto Rico,Australia,December,Monday
0,199.92,4,81.97,4,Indoor/Outdoor Games,Consumer,PAYMENT,Puerto Rico,Australia,December,Monday
0,129.99,1,32.50,4,Men's Footwear,Consumer,PAYMENT,Puerto Rico,Australia,December,Monday
1,129.99,1,29.25,2,Men's Footwear,Consumer,DEBIT,Puerto Rico,Australia,December,Monday
1,39.99,1,-31.98,2,Shop By Sport,Consumer,DEBIT,Puerto Rico,Australia,December,Monday
1,399.96,4,103.67,2,Cardio Equipment,Consumer,DEBIT,Puerto Rico,Australia,December,Monday
1,99.99,1,-68.16,2,Cardio Equipment,Consumer,DEBIT,Puerto Rico,Australia,December,Monday
1,399.98,1,21.12,2,Fishing,Consumer,DEBIT,Puerto Rico,Australia,December,Monday
1,299.98,1,-39.74,4,Camping & Hiking,Consumer,DEBIT,EE. UU.,Australia,December,Monday
1,119.97,3,-26.72,2,Shop By Sport,Consumer,TRANSFER,EE. UU.,Indonesia,December,Monday
1,179.96,4,44.92,2,Tennis & Racquet,Consumer,TRANSFER,EE. UU.,Indonesia,December,Monday
1,299.98,1,55.29,2,Camping & Hiking,Consumer,TRANSFER,EE. UU.,Indonesia,December,Monday
1,399.96,4,182.34,2,Cardio Equipment,Consumer,TRANSFER,EE. UU.,Indonesia,December,Monday
1,199.99,1,40.50,2,Water Sports,Consumer,TRANSFER,EE. UU.,Indonesia,December,Monday
1,399.98,1,97.20,2,Fishing,Consumer,DEBIT,EE. UU.,Indonesia,December,Monday
1,59.99,1,1.44,1,Cleats,Corporate,PAYMENT,EE. UU.,Indonesia,December,Monday
1,129.99,1,1.25,1,Men's Footwear,Corporate,PAYMENT,EE. UU.,Indonesia,December,Monday
1,249.90,5,103.91,1,Indoor/Outdoor Games,Corporate,PAYMENT,EE. UU.,Indonesia,December,Monday
1,129.99,1,50.10,1,Men's Footwear,Corporate,PAYMENT,EE. UU.,Indonesia,December,Monday
1,99.96,2,-56.67,1,Indoor/Outdoor Games,Corporate,PAYMENT,EE. UU.,Indonesia,December,Monday
1,129.99,1,49.63,4,Men's Footwear,Consumer,CASH,Puerto Rico,Australia,December,Monday
1,129.99,1,31.67,4,Men's Footwear,Consumer,CASH,Puerto Rico,Australia,December,Monday
1,129.99,1,18.01,4,Men's Footwear,Consumer,CASH,Puerto Rico,Australia,December,Monday
1,199.99,1,24.00,4,Water Sports,Consumer,CASH,Puerto Rico,Australia,December,Monday
1,299.98,1,132.29,4,Camping & Hiking,Consumer,CASH,Puerto Rico,Australia,December,Monday
1,399.98,1,174.71,1,Fishing,Home Office,PAYMENT,Puerto Rico,Australia,December,Monday
1,129.99,1,38.45,1,Men's Footwear,Home Office,PAYMENT,Puerto Rico,Australia,December,Monday
1,199.99,1,59.04,1,Water Sports,Home Office,PAYMENT,Puerto Rico,Australia,December,Monday
1,250.00,5,111.55,2,Women's Apparel,Corporate,PAYMENT,Puerto Rico,India,December,Monday
1,299.98,1,83.15,2,Camping & Hiking,Corporate,PAYMENT,Puerto Rico,India,December,Monday
1,129.99,1,34.32,2,Men's Footwear,Corporate,PAYMENT,Puerto Rico,India,December,Monday
1,399.96,4,-287.31,2,Cardio Equipment,Consumer,TRANSFER,EE. UU.,India,December,Monday
1,129.99,1,40.95,2,Men's Footwear,Consumer,TRANSFER,EE. UU.,India,December,Monday
1,100.00,2,-72.48,2,Women's Apparel,Corporate,PAYMENT,EE. UU.,India,December,Monday
1,150.00,5,-98.96,2,Girls' Apparel,Corporate,PAYMENT,EE. UU.,India,December,Monday
1,299.95,5,19.80,2,Cleats,Corporate,PAYMENT,EE. UU.,India,December,Monday
1,129.99,1,49.68,2,Men's Footwear,Corporate,PAYMENT,EE. UU.,India,December,Monday
1,299.98,1,80.99,2,Camping & Hiking,Corporate,PAYMENT,EE. UU.,India,December,Monday
1,399.98,1,167.39,2,Fishing,Consumer,PAYMENT,EE. UU.,Australia,December,Monday
1,47.97,3,15.28,2,Trade-In,Consumer,PAYMENT,EE. UU.,Australia,December,Monday
1,199.99,1,1.66,2,Water Sports,Consumer,PAYMENT,EE. UU.,Australia,December,Monday
0,249.90,5,29.68,2,Indoor/Outdoor Games,Consumer,DEBIT,EE. UU.,Australia,December,Tuesday
1,199.99,1,80.64,2,Water Sports,Corporate,DEBIT,EE. UU.,Australia,December,Tuesday
1,199.92,4,-78.82,2,Indoor/Outdoor Games,Corporate,DEBIT,EE. UU.,Australia,December,Tuesday
1,129.99,1,-132.98,2,Men's Footwear,Corporate,DEBIT,EE. UU.,Australia,December,Tuesday
1,129.99,1,32.31,2,Men's Footwear,Corporate,DEBIT,EE. UU.,Australia,December,Tuesday
1,399.98,1,-47.25,2,Fishing,Corporate,DEBIT,EE. UU.,Australia,December,Tuesday
0,150.00,3,62.79,4,Women's Apparel,Corporate,PAYMENT,EE. UU.,Australia,December,Tuesday
1,199.99,1,14.96,4,Water Sports,Corporate,DEBIT,Puerto Rico,Australia,December,Tuesday
1,299.98,1,-13.27,4,Camping & Hiking,Corporate,DEBIT,Puerto Rico,Australia,December,Tuesday
1,199.98,2,8.30,4,Cardio Equipment,Consumer,PAYMENT,EE. UU.,Australia,December,Tuesday
0,119.97,3,34.79,4,Shop By Sport,Corporate,DEBIT,EE. UU.,Indonesia,December,Tuesday
0,59.99,1,-15.45,4,Baseball & Softball,Corporate,DEBIT,EE. UU.,Indonesia,December,Tuesday
0,239.96,4,-135.70,4,Baseball & Softball,Corporate,DEBIT,EE. UU.,Indonesia,December,Tuesday
0,399.98,1,178.59,4,Fishing,Corporate,DEBIT,EE. UU.,Indonesia,December,Tuesday
0,299.98,1,72.00,4,Camping & Hiking,Consumer,CASH,EE. UU.,Tailandia,December,Tuesday
0,399.98,1,80.64,4,Fishing,Home Office,TRANSFER,EE. UU.,Tailandia,December,Tuesday
0,199.99,1,48.72,4,Water Sports,Home Office,TRANSFER,EE. UU.,Tailandia,December,Tuesday
0,50.00,1,3.32,4,Women's Apparel,Consumer,DEBIT,EE. UU.,Tailandia,December,Tuesday
0,199.95,5,49.49,4,Girls' Apparel,Consumer,DEBIT,EE. UU.,Tailandia,December,Tuesday
0,49.98,1,20.44,4,Indoor/Outdoor Games,Consumer,DEBIT,Puerto Rico,Tailandia,December,Tuesday
0,399.98,1,97.00,4,Fishing,Consumer,DEBIT,Puerto Rico,Tailandia,December,Tuesday
0,299.98,1,-49.20,4,Camping & Hiking,Consumer,DEBIT,Puerto Rico,Tailandia,December,Tuesday
0,399.98,1,180.31,4,Fishing,Consumer,DEBIT,Puerto Rico,Tailandia,December,Tuesday
1,24.99,1,5.94,2,Accessories,Corporate,PAYMENT,Puerto Rico,Filipinas,December,Tuesday
1,299.98,1,122.00,2,Camping & Hiking,Corporate,PAYMENT,Puerto Rico,Filipinas,December,Tuesday
0,399.98,1,-79.20,2,Fishing,Home Office,CASH,Puerto Rico,Australia,December,Tuesday
0,299.95,5,78.29,2,Cleats,Home Office,CASH,Puerto Rico,Australia,December,Tuesday
0,249.90,5,-134.35,2,Indoor/Outdoor Games,Home Office,CASH,Puerto Rico,Australia,December,Tuesday
1,239.96,4,63.35,2,Cleats,Home Office,TRANSFER,Puerto Rico,Australia,December,Tuesday
1,179.97,3,19.73,2,Cleats,Home Office,TRANSFER,Puerto Rico,Australia,December,Tuesday
1,299.95,5,100.99,2,Cleats,Home Office,TRANSFER,Puerto Rico,Australia,December,Tuesday
1,199.99,1,84.48,2,Water Sports,Home Office,TRANSFER,Puerto Rico,Australia,December,Tuesday
1,199.99,1,86.40,2,Water Sports,Home Office,TRANSFER,Puerto Rico,Australia,December,Tuesday
0,399.98,1,127.99,4,Fishing,Consumer,TRANSFER,Puerto Rico,Indonesia,December,Tuesday
0,499.95,5,106.24,4,Cardio Equipment,Consumer,TRANSFER,Puerto Rico,Indonesia,December,Tuesday
1,39.99,1,12.41,4,Shop By Sport,Consumer,DEBIT,EE. UU.,Indonesia,December,Tuesday
1,129.99,1,0.00,4,Men's Footwear,Consumer,DEBIT,EE. UU.,Indonesia,December,Tuesday
1,119.98,2,25.89,4,Cleats,Consumer,DEBIT,EE. UU.,Indonesia,December,Tuesday
1,49.98,1,1.45,4,Indoor/Outdoor Games,Consumer,DEBIT,EE. UU.,Indonesia,December,Tuesday
1,39.99,1,9.80,4,Shop By Sport,Consumer,DEBIT,EE. UU.,Indonesia,December,Tuesday
0,29.98,2,6.48,4,Golf Balls,Consumer,CASH,Puerto Rico,India,December,Tuesday
0,250.00,5,27.69,4,Women's Apparel,Consumer,CASH,Puerto Rico,India,December,Tuesday
0,79.98,2,23.65,4,Shop By Sport,Consumer,CASH,Puerto Rico,India,December,Tuesday
0,19.99,1,5.46,0,Golf Apparel,Consumer,CASH,EE. UU.,China,December,Tuesday
0,39.99,1,-3.48,0,Shop By Sport,Consumer,CASH,EE. UU.,China,December,Tuesday
1,399.98,1,99.00,1,Fishing,Corporate,DEBIT,EE. UU.,China,December,Tuesday
1,399.98,1,96.00,1,Fishing,Corporate,DEBIT,EE. UU.,China,December,Tuesday
1,399.98,1,144.31,1,Fishing,Corporate,DEBIT,EE. UU.,China,December,Tuesday
1,127.96,4,35.19,4,Electronics,Consumer,PAYMENT,EE. UU.,China,December,Tuesday
1,149.94,3,43.48,4,Indoor/Outdoor Games,Consumer,PAYMENT,EE. UU.,China,December,Tuesday
1,119.97,3,30.41,4,Girls' Apparel,Consumer,PAYMENT,EE. UU.,China,December,Tuesday
1,99.96,2,30.44,4,Indoor/Outdoor Games,Corporate,DEBIT,Puerto Rico,Camboya,December,Tuesday
1,119.98,2,-22.68,4,Cleats,Corporate,DEBIT,Puerto Rico,Camboya,December,Tuesday
1,399.98,1,149.39,4,Fishing,Corporate,DEBIT,Puerto Rico,Camboya,December,Tuesday
0,99.96,2,-2.55,4,Indoor/Outdoor Games,Consumer,CASH,Puerto Rico,Australia,December,Tuesday
1,299.97,3,-737.03,4,Cardio Equipment,Consumer,TRANSFER,Puerto Rico,India,December,Tuesday
1,239.96,4,60.47,4,Cleats,Consumer,TRANSFER,Puerto Rico,India,December,Tuesday
1,49.98,1,1.80,4,Indoor/Outdoor Games,Consumer,TRANSFER,Puerto Rico,India,December,Tuesday
1,150.00,3,-107.00,1,Women's Apparel,Corporate,DEBIT,Puerto Rico,India,December,Tuesday
1,129.99,1,43.68,1,Men's Footwear,Corporate,DEBIT,Puerto Rico,India,December,Tuesday
1,399.98,1,120.95,1,Fishing,Corporate,DEBIT,Puerto Rico,India,December,Tuesday
1,49.98,1,11.37,1,Indoor/Outdoor Games,Corporate,DEBIT,Puerto Rico,India,December,Tuesday
1,99.99,1,29.58,1,Cardio Equipment,Corporate,DEBIT,Puerto Rico,India,December,Tuesday
1,129.99,1,-92.42,1,Men's Footwear,Home Office,TRANSFER,Puerto Rico,India,December,Tuesday
1,34.99,1,9.45,0,Fitness Accessories,Corporate,DEBIT,EE. UU.,India,December,Tuesday
1,199.99,1,63.70,0,Water Sports,Corporate,DEBIT,EE. UU.,India,December,Tuesday
1,239.96,4,63.33,0,Cleats,Corporate,DEBIT,EE. UU.,India,December,Tuesday
1,179.97,3,29.45,0,Cleats,Corporate,DEBIT,EE. UU.,India,December,Tuesday
1,299.98,1,47.88,0,Camping & Hiking,Corporate,PAYMENT,EE. UU.,India,December,Tuesday
1,99.96,2,7.92,0,Indoor/Outdoor Games,Corporate,PAYMENT,EE. UU.,India,December,Tuesday
1,239.96,4,73.64,4,Cleats,Corporate,TRANSFER,Puerto Rico,Australia,December,Tuesday
1,299.98,1,124.94,4,Camping & Hiking,Corporate,TRANSFER,Puerto Rico,Australia,December,Tuesday
1,299.97,3,103.44,4,Cardio Equipment,Consumer,DEBIT,EE. UU.,Australia,December,Tuesday
0,159.96,4,59.68,4,Shop By Sport,Consumer,TRANSFER,EE. UU.,Australia,December,Tuesday
0,199.99,1,53.94,4,Water Sports,Consumer,TRANSFER,EE. UU.,Australia,December,Tuesday
0,299.98,1,49.33,4,Camping & Hiking,Consumer,TRANSFER,EE. UU.,Australia,December,Tuesday
1,249.90,5,77.57,2,Indoor/Outdoor Games,Home Office,TRANSFER,Puerto Rico,Tailandia,December,Tuesday
1,179.97,3,60.22,2,Cleats,Home Office,TRANSFER,Puerto Rico,Tailandia,December,Tuesday
1,129.99,1,3.82,2,Men's Footwear,Consumer,PAYMENT,EE. UU.,India,December,Tuesday
1,250.00,5,-383.63,2,Women's Apparel,Consumer,PAYMENT,EE. UU.,India,December,Tuesday
1,399.98,1,29.92,2,Fishing,Consumer,PAYMENT,EE. UU.,India,December,Tuesday
1,129.99,1,33.46,2,Men's Footwear,Consumer,PAYMENT,EE. UU.,India,December,Tuesday
1,199.95,5,76.78,2,Shop By Sport,Consumer,PAYMENT,EE. UU.,India,December,Tuesday
1,199.99,1,59.15,2,Water Sports,Consumer,PAYMENT,EE. UU.,India,December,Tuesday
1,299.98,1,71.28,2,Camping & Hiking,Consumer,PAYMENT,EE. UU.,India,December,Tuesday
0,129.99,1,14.69,4,Men's Footwear,Corporate,TRANSFER,EE. UU.,India,December,Tuesday
0,99.96,2,11.37,4,Indoor/Outdoor Games,Corporate,TRANSFER,EE. UU.,India,December,Tuesday
0,99.99,1,9.50,4,Cardio Equipment,Consumer,DEBIT,EE. UU.,India,December,Tuesday
0,299.98,1,33.75,4,Camping & Hiking,Consumer,DEBIT,EE. UU.,India,December,Tuesday
0,399.96,4,186.10,4,Cardio Equipment,Home Office,TRANSFER,EE. UU.,Indonesia,December,Tuesday
0,299.95,5,97.63,4,Cleats,Home Office,TRANSFER,EE. UU.,Indonesia,December,Tuesday
1,129.99,1,26.32,4,Men's Footwear,Home Office,DEBIT,Puerto Rico,Indonesia,December,Tuesday
1,129.99,1,-16.95,4,Men's Footwear,Consumer,TRANSFER,EE. UU.,Corea del Sur,December,Tuesday
1,199.95,5,16.40,4,Shop By Sport,Consumer,TRANSFER,EE. UU.,Corea del Sur,December,Tuesday
1,149.94,3,18.33,4,Indoor/Outdoor Games,Consumer,TRANSFER,EE. UU.,Corea del Sur,December,Tuesday
0,129.99,1,-78.13,4,Men's Footwear,Corporate,TRANSFER,EE. UU.,Filipinas,December,Tuesday
0,149.94,3,-20.03,4,Indoor/Outdoor Games,Corporate,TRANSFER,EE. UU.,Filipinas,December,Tuesday
0,99.96,2,41.83,4,Indoor/Outdoor Games,Corporate,TRANSFER,EE. UU.,Filipinas,December,Tuesday
0,250.00,5,5.00,4,Women's Apparel,Corporate,TRANSFER,EE. UU.,Filipinas,December,Tuesday
0,129.99,1,41.00,4,Men's Footwear,Corporate,TRANSFER,EE. UU.,Filipinas,December,Tuesday
1,119.97,3,-5.47,1,Shop By Sport,Corporate,PAYMENT,EE. UU.,Filipinas,December,Tuesday
1,150.00,3,-60.24,1,Women's Apparel,Corporate,PAYMENT,EE. UU.,Filipinas,December,Tuesday
1,125.00,5,23.63,1,Hockey,Corporate,PAYMENT,EE. UU.,Filipinas,December,Tuesday
1,299.98,1,88.72,4,Camping & Hiking,Home Office,DEBIT,EE. UU.,Filipinas,December,Tuesday
0,129.99,1,53.50,4,Men's Footwear,Consumer,TRANSFER,Puerto Rico,Filipinas,December,Tuesday
0,399.98,1,97.44,4,Fishing,Consumer,TRANSFER,Puerto Rico,Filipinas,December,Tuesday
0,99.96,2,21.73,4,Indoor/Outdoor Games,Consumer,TRANSFER,Puerto Rico,Filipinas,December,Tuesday
0,199.99,1,38.00,4,Water Sports,Consumer,TRANSFER,Puerto Rico,Filipinas,December,Tuesday
0,199.99,1,49.92,4,Water Sports,Consumer,TRANSFER,Puerto Rico,Filipinas,December,Tuesday
0,199.99,1,91.18,4,Water Sports,Consumer,DEBIT,EE. UU.,Filipinas,December,Tuesday
0,44.97,3,-23.92,4,Golf Balls,Consumer,PAYMENT,EE. UU.,Malasia,December,Tuesday
